.trial,avg_customers
4027,119.92
4028,125.03999999999999
4029,129.66
4030,116.92
4031,128.88
4032,129.8
4033,127.62
4034,125.9
4035,130.66
4036,127.72
4037,114.94
4038,125.24
4039,114.74
4040,117.18
4041,120.76
4042,125.18
4043,125.22
4044,121.36
4045,120.94
4046,128.18
4047,128.06
4048,132.06
4049,128.92
4050,127.82
4051,134.76
4052,124.06
4053,126.38
4054,125.03999999999999
4055,119.38
4056,124.82
4057,120.42
4058,119.3
4059,118.68
4060,118.82
4061,124.24
4062,123.5
4063,118
4064,131.76
4065,126.44
4066,125.84
4067,119.9
4068,132.02
4069,121.72
4070,125.1
4071,128.84
4072,120
4073,128.96
4074,123.12
4075,122.97999999999999
4076,119.58000000000001
4077,123.04
4078,128.62
4079,120.48
4080,127.94
4081,125.53999999999999
4082,120.38
4083,125.42
4084,114.9
4085,120.74
4086,116.24
4087,127.24
4088,116.03999999999999
4089,131.86
4090,118.62
4091,128.4
4092,123.1
4093,119.7
4094,128.76
4095,116.86
4096,129.48
4097,121.92
4098,122.52
4099,129.14
4100,122.46
4101,122.96000000000001
4102,127.72
4103,119.86
4104,120.48
4105,119.96000000000001
4106,122.28
4107,127.16
4108,125.97999999999999
4109,119.8
4110,125.88
4111,126.3
4112,126.68
4113,130.98
4114,123.9
4115,119.46
4116,129.24
4117,124.62
4118,127.53999999999999
4119,122.2
4120,130.5
4121,127.18
4122,123
4123,129.42
4124,124.52
4125,129.68
4126,123.72
4127,125.5
4128,120.74
4129,124.96000000000001
4130,142.48
4131,119.32
4132,126.9
4133,125.62
4134,127.82
4135,129.06
4136,126.02000000000001
4137,124.26
4138,126.22
4139,124.78
4140,125.78
4141,120.18
4142,120.76
4143,122.58
4144,127.08
4145,117.66
4146,122.2
4147,125.6
4148,126.94
4149,128.14
4150,133.28
4151,114.92
4152,126.24
4153,126.28
4154,128.76
4155,135.72
4156,119.16
4157,134.42000000000002
4158,120.76
4159,113.5
4160,121.92
4161,123.14
4162,125.12
4163,130.32
4164,119.58
4165,124.34
4166,125.24
4167,123.98
4168,125.48
4169,125.34
4170,123.9
4171,124.06
4172,126.58
4173,120.02000000000001
4174,126.18
4175,122.96
4176,122.1
4177,133.9
4178,134.66
4179,121.82
4180,131.72
4181,120.52000000000001
4182,126.02
4183,128.7
4184,132.26
4185,123.06
4186,121.72
4187,131.3
4188,136.08
4189,133.6
4190,131.7
4191,117.03999999999999
4192,133.58
4193,123.08000000000001
4194,116.5
4195,122.03999999999999
4196,122.66
4197,119.78
4198,119
4199,115.26
4200,126.12
4201,119.02
4202,119.92
4203,127.5
4204,121.41999999999999
4205,133.34
4206,120.26
4207,126.08
4208,117.58
4209,116.68
4210,126.96
4211,131.92
4212,123.4
4213,115.62
4214,122.68
4215,120.16
4216,120.1
4217,121.78
4218,127.72
4219,127.42
4220,124.1
4221,127
4222,129.88
4223,122.6
4224,119.82
4225,127.68
4226,122.74
4227,126.16
4228,114.04
4229,124.66
4230,133.06
4231,139.74
4232,128.72
4233,128.34
4234,113.88
4235,123.97999999999999
4236,114.32
4237,127.22
4238,127.66
4239,116.42
4240,122.46000000000001
4241,121.1
4242,120.4
4243,118.88
4244,129.28
4245,118.98
4246,124.56
4247,134.34
4248,126.92
4249,136.76
4250,124.78
4251,120.56
4252,125.4
4253,124.53999999999999
4254,120.36
4255,122.4
4256,124.82
4257,133.46
4258,121.86
4259,120.47999999999999
4260,123.08000000000001
4261,133.98
4262,119.6
4263,123.82
4264,124.78
4265,115.46000000000001
4266,122.28
4267,125.4
4268,122.14
4269,119.66
4270,126.26
4271,121.08
4272,125.6
4273,120.98
4274,124.96000000000001
4275,124.7
4276,124.62
4277,117.68
4278,118.58
4279,127.1
4280,122.48
4281,124.88
4282,118.4
4283,120.02
4284,131.44
4285,121.1
4286,127.18
4287,119.32
4288,122.8
4289,116.14
4290,124.46000000000001
4291,126.46000000000001
4292,133.18
4293,132.34
4294,127.54
4295,119.06
4296,128.82
4297,123.08
4298,124.6
4299,115.9
4300,127.6
4301,131.86
4302,123.64000000000001
4303,125.72
4304,123.9
4305,119.82
4306,131.95999999999998
4307,127.28
4308,117.03999999999999
4309,130.08
4310,129
4311,122.2
4312,130.18
4313,123.84
4314,123.78
4315,124.82
4316,122.26
4317,125.64
4318,123.84
4319,117.42
4320,125.26
4321,130.36
4322,126.96000000000001
4323,121.16
4324,121.92
4325,124.38
4326,121.96
4327,120.62
4328,125.7
4329,117.78
4330,126.78
4331,121.03999999999999
4332,119.76
4333,118.6
4334,129.06
4335,118.4
4336,130.12
4337,121.54
4338,125.76
4339,120.88
4340,127.36
4341,131.44
4342,126.5
4343,123.5
4344,118.46
4345,126.74
4346,121.42
4347,124.46000000000001
4348,127.28
4349,124.98
4350,112.14
4351,118.16
4352,130.26
4353,126.26
4354,125.26
4355,130.4
4356,123.92
4357,120.18
4358,117.78
4359,127.42
4360,121.46
4361,119.62
4362,128.52
4363,119.41999999999999
4364,126.1
4365,128.76
4366,125.68
4367,126.3
4368,119.48
4369,123.64
4370,125.56
4371,131.04
4372,124.6
4373,121.66
4374,123.96000000000001
4375,121.22
4376,126.36
4377,130.1
4378,124.38
4379,127.5
4380,117.2
4381,132.86
4382,121.53999999999999
4383,112.34
4384,121.26
4385,129.56
4386,127.76
4387,123.82
4388,127.88
4389,122.4
4390,120.2
4391,130.07999999999998
4392,128.34
4393,134.28
4394,131.42
4395,129.74
4396,129.16
4397,126.92
4398,115.72
4399,125.12
4400,120.7
4401,124.56
4402,129.1
4403,125.34
4404,115.58
4405,126.88
4406,123.06
4407,122.16
4408,130.1
4409,122.9
4410,126.88
4411,120.14
4412,116.6
4413,127.14
4414,123.62
4415,124.6
4416,124.18
4417,120.28
4418,125.58
4419,124.03999999999999
4420,120.42
4421,124.56
4422,130.32
4423,125.28
4424,126.03999999999999
4425,125.76
4426,118.92
4427,123.58
4428,123.98
4429,127.06
4430,126.78
4431,119.58
4432,129.76
4433,123.16
4434,126.58
4435,127.9
4436,126.82
4437,122.1
4438,140.04
4439,123.88
4440,122.8
4441,119.94
4442,123.96000000000001
4443,125.86
4444,133.78
4445,122.28
4446,121.7
4447,122.86
4448,121.66
4449,118.78
4450,124.5
4451,128.76
4452,127.88
4453,116.12
4454,118.34
4455,134.48
4456,124.94
4457,128.56
4458,119.4
4459,117.84
4460,114.92
4461,125.24
4462,125.86
4463,128.94
4464,126.2
4465,130.14
4466,123.5
4467,128.82
4468,124.1
4469,122.86
4470,121.9
4471,123.9
4472,121.28
4473,121.08
4474,124.44
4475,118.02
4476,108.92
4477,121.98
4478,134.54
4479,119.3
4480,126.44
4481,120.78
4482,126.16
4483,125.58
4484,117.9
4485,121.58
4486,128.9
4487,117.3
4488,122.52
4489,128.1
4490,121.28
4491,128.56
4492,132.56
4493,134.28
4494,124
4495,125.78
4496,120.38
4497,127.58
4498,133.88
4499,128.48
4500,122.14
4501,124.34
4502,134.94
4503,125.03999999999999
4504,118.62
4505,120.24
4506,126.62
4507,120.06
4508,124.52
4509,122.84
4510,121.48
4511,127.18
4512,132.34
4513,122.92
4514,125.94
4515,125.7
4516,123.6
4517,124.52
4518,116.44
4519,120.1
4520,121.2
4521,115.98
4522,132.36
4523,124.8
4524,126.28000000000002
4525,123.6
4526,124.62
4527,119.66
4528,131.02
4529,122.64
4530,119.9
4531,127.2
4532,127.86
4533,121.08
4534,125.14
4535,124.84
4536,121.02
4537,123.76
4538,133.68
4539,132.12
4540,119.72
4541,122.04
4542,125.58
4543,126.22
4544,119.36
4545,112.14
4546,125.96000000000001
4547,118.96000000000001
4548,116.98
4549,123.03999999999999
4550,133.8
4551,120
4552,124.38
4553,123.52
4554,122.36
4555,121.9
4556,127.24
4557,128.74
4558,121.96000000000001
4559,117.86
4560,125.84
4561,120.8
4562,129.36
4563,129.52
4564,128.16
4565,123.96
4566,119.78
4567,120.7
4568,119.78
4569,121.36
4570,119.12
4571,117.74
4572,118.76
4573,136.7
4574,130.58
4575,117.32
4576,123.02
4577,115.76
4578,114.3
4579,123.16
4580,123.96000000000001
4581,130.6
4582,121.5
4583,117.58
4584,115.8
4585,123.66
4586,125.2
4587,116.74
4588,122.42
4589,123.5
4590,119.24
4591,124.7
4592,120.06
4593,127.74
4594,129.2
4595,129.96
4596,125.1
4597,128.88
4598,124.48
4599,119.96
4600,120.16
4601,129.38
4602,123.46
4603,130.78
4604,123.46
4605,120.68
4606,129.7
4607,127.28
4608,125.96000000000001
4609,124
4610,117.12
4611,123.53999999999999
4612,120.96000000000001
4613,119.56
4614,127.64
4615,118.88
4616,119.96
4617,135.7
4618,114.98
4619,126.42
4620,122.46
4621,125.3
4622,123.32
4623,123
4624,122.12
4625,123.68
4626,129.06
4627,114.82
4628,116.82
4629,123.06
4630,127.6
4631,124.12
4632,122.6
4633,120.06
4634,122.18
4635,125.3
4636,134.26
4637,130.78
4638,125.6
4639,126.72
4640,115.84
4641,129.92
4642,126.58
4643,122.76
4644,124.3
4645,122.03999999999999
4646,129.44
4647,123.04
4648,122.02
4649,126.96
4650,122.86
4651,130.84
4652,125.9
4653,120.34
4654,125.96000000000001
4655,125.9
4656,126.58
4657,124.26
4658,124.56
4659,123.26
4660,125.06
4661,125.2
4662,132.78
4663,127.58
4664,125.86
4665,122.14
4666,120.08
4667,118.12
4668,126.02000000000001
4669,128.22
4670,125.3
4671,124.86
4672,125.24
4673,124.64
4674,131.38
4675,126
4676,128.48
4677,127.9
4678,135.98
4679,127.74
4680,126.26
4681,128.54
4682,121.32
4683,125.26
4684,127.6
4685,122.8
4686,125.36
4687,122.35999999999999
4688,123.84
4689,121.48
4690,117.78
4691,116.24
4692,124.58
4693,125.66
4694,124.38
4695,125.96
4696,129.18
4697,121.97999999999999
4698,125.16
4699,124.3
4700,122.96000000000001
4701,129.52
4702,127.28
4703,131.64
4704,121.98
4705,125.16
4706,120.3
4707,118.96
4708,126.48
4709,130.5
4710,134.94
4711,118.53999999999999
4712,125.58
4713,128.28
4714,130.04
4715,122.6
4716,141.78
4717,124.76
4718,125.78
4719,125.88
4720,124.46000000000001
4721,131.24
4722,127.22
4723,128.76
4724,126.44
4725,125.22
4726,121.64
4727,118.6
4728,123.6
4729,119.36
4730,124.56
4731,126.12
4732,120.5
4733,128.42
4734,124.32
4735,124.2
4736,130.34
4737,120.7
4738,115.92
4739,123.1
4740,124.92
4741,121.12
4742,124.92
4743,132.1
4744,123.58
4745,122.1
4746,123.18
4747,128.18
4748,124.4
4749,119.42
4750,133.64
4751,124.52
4752,125.68
4753,119.92
4754,121.72
4755,126.68
4756,119.46000000000001
4757,123.3
4758,121.86
4759,120.34
4760,124.46
4761,118.42
4762,125.68
4763,124.34
4764,133.12
4765,123.9
4766,125.18
4767,119.82
4768,126.58
4769,124.28
4770,118.38
4771,122.34
4772,123.16
4773,125.06
4774,122.72
4775,127.5
4776,127.98
4777,127.16
4778,128.9
4779,121.28
4780,123.04
4781,117.46000000000001
4782,123.36
4783,122.36
4784,127.12
4785,122.66
4786,121.66
4787,128.52
4788,123.52
4789,130.06
4790,127.94
4791,132.94
4792,123.24
4793,118.84
4794,127.86
4795,119.64
4796,131.94
4797,135.26
4798,120.38
4799,115.1
4800,128.5
4801,119.88
4802,122.9
4803,126.38
4804,132.28
4805,123.06
4806,119.46
4807,124.82
4808,131.04
4809,118.9
4810,119.7
4811,122.58
4812,125.08
4813,121.5
4814,126.82
4815,122.76
4816,118.1
4817,127.9
4818,130.48
4819,128.5
4820,135.64
4821,121.14
4822,126.3
4823,122.36
4824,117.58
4825,115.42
4826,126.96
4827,125.3
4828,132.4
4829,127.78
4830,121.02
4831,126.92
4832,118.64
4833,122.48
4834,125.52
4835,121.62
4836,123.38
4837,133.04
4838,129.58
4839,127.14
4840,131.46
4841,127.4
4842,123.2
4843,125.53999999999999
4844,119.1
4845,126.9
4846,121.7
4847,129.9
4848,125.24
4849,132.38
4850,126.84
4851,120.28
4852,121.24
4853,124.94
4854,112.84
4855,121.03999999999999
4856,122.78
4857,124.08
4858,123.35999999999999
4859,120.6
4860,129.38
4861,129.92
4862,128.48
4863,124.78
4864,128.34
4865,122.7
4866,124.46
4867,122.28
4868,118.88
4869,124.16
4870,120.74
4871,130.72
4872,121.72
4873,123.28
4874,120.48
4875,124.9
4876,126.74
4877,127.03999999999999
4878,124.44
4879,128.86
4880,134.08
4881,118.74
4882,120.74
4883,122.14
4884,132.42
4885,122.97999999999999
4886,123.32
4887,130.42
4888,127.06
4889,128.64
4890,123.7
4891,127.64
4892,137.96
4893,128.44
4894,125.22
4895,126.98
4896,125.36
4897,135.8
4898,124.8
4899,122.2
4900,121.76
4901,124.8
4902,113.32
4903,125.3
4904,124.5
4905,123.84
4906,122.72
4907,128.02
4908,124.58
4909,126.16
4910,124.74
4911,134.74
4912,118.3
4913,123.58
4914,119.52000000000001
4915,133.4
4916,114.97999999999999
4917,119.72
4918,135.22
4919,125.84
4920,130.38
4921,127.04
4922,119.62
4923,130.74
4924,121.94
4925,127.02000000000001
4926,119.86
4927,119.7
4928,120.24
4929,117.46000000000001
4930,120.74
4931,123.06
4932,120.6
4933,121.22
4934,131.4
4935,124.6
4936,114.42
4937,124.86
4938,118.52
4939,118.4
4940,126.44
4941,127.44
4942,128.36
4943,127.56
4944,118.8
4945,124.32
4946,126.96
4947,133.1
4948,117.03999999999999
4949,125.46
4950,124.66
4951,123.88
4952,124.96
4953,128.32
4954,127.14
4955,124.76
4956,127
4957,135
4958,127.88
4959,130.07999999999998
4960,125.28
4961,134.18
4962,126.42
4963,125.82
4964,118.82
4965,124.5
4966,129.72
4967,126.64
4968,120.76
4969,131.54
4970,116.56
4971,128.2
4972,122.64
4973,127.64
4974,121.38
4975,130.2
4976,116.06
4977,124.34
4978,119.64
4979,125.18
4980,115.44
4981,116.6
4982,123.03999999999999
4983,125.34
4984,116.6
4985,123
4986,118.36
4987,129.88
4988,130.92
4989,126.68
4990,123.7
4991,121.44
4992,122.52
4993,127.4
4994,125.03999999999999
4995,123
4996,126.72
4997,120.56
4998,122.78
4999,126.16
5000,119.14
